EnviroPad,Time,Temperature(°C)
741,20/10/2023 11:26:58,274.1
742,20/10/2023 11:26:59,274.3
743,20/10/2023 11:27:00,274.4
744,20/10/2023 11:27:01,274.5
745,20/10/2023 11:27:02,274.6
746,20/10/2023 11:27:03,274.6
747,20/10/2023 11:27:04,274.6
748,20/10/2023 11:27:05,274.6
749,20/10/2023 11:27:06,274.5
750,20/10/2023 11:27:07,274.5
751,20/10/2023 11:27:08,274.3
752,20/10/2023 11:27:09,274.2
753,20/10/2023 11:27:10,274
754,20/10/2023 11:27:11,273.9
755,20/10/2023 11:27:12,273.7
756,20/10/2023 11:27:13,273.5
757,20/10/2023 11:27:14,273.3
758,20/10/2023 11:27:15,273.1
759,20/10/2023 11:27:16,272.7
760,20/10/2023 11:27:17,272.5
761,20/10/2023 11:27:18,272.2
762,20/10/2023 11:27:19,271.8
763,20/10/2023 11:27:20,271.7
764,20/10/2023 11:27:21,271.3
765,20/10/2023 11:27:22,271.1
766,20/10/2023 11:27:23,270.6
767,20/10/2023 11:27:24,270.5
768,20/10/2023 11:27:25,269.9
769,20/10/2023 11:27:26,269.7
770,20/10/2023 11:27:27,269.3
771,20/10/2023 11:27:28,268.9
772,20/10/2023 11:27:29,268.7
773,20/10/2023 11:27:30,268.3
774,20/10/2023 11:27:31,268
775,20/10/2023 11:27:32,267.4
776,20/10/2023 11:27:33,267.2
777,20/10/2023 11:27:34,266.6
778,20/10/2023 11:27:35,266.6
779,20/10/2023 11:27:36,265.9
780,20/10/2023 11:27:37,265.7
781,20/10/2023 11:27:38,265.3
782,20/10/2023 11:27:39,264.9
783,20/10/2023 11:27:40,264.6
784,20/10/2023 11:27:41,264
785,20/10/2023 11:27:42,263.8
786,20/10/2023 11:27:43,263.1
787,20/10/2023 11:27:44,263.1
788,20/10/2023 11:27:45,262.5
789,20/10/2023 11:27:46,262.3
790,20/10/2023 11:27:47,261.8
791,20/10/2023 11:27:48,261.4
792,20/10/2023 11:27:49,261
793,20/10/2023 11:27:50,260.4
794,20/10/2023 11:27:51,260.2
795,20/10/2023 11:27:52,259.5
796,20/10/2023 11:27:53,259.5
797,20/10/2023 11:27:54,258.9
798,20/10/2023 11:27:55,258.7
799,20/10/2023 11:27:56,258
800,20/10/2023 11:27:57,257.8
801,20/10/2023 11:27:58,257.3
802,20/10/2023 11:27:59,256.9
803,20/10/2023 11:28:00,256.5
804,20/10/2023 11:28:01,255.9
805,20/10/2023 11:28:02,255.7
806,20/10/2023 11:28:03,255
807,20/10/2023 11:28:04,255
808,20/10/2023 11:28:05,254.3
809,20/10/2023 11:28:06,254.1
810,20/10/2023 11:28:07,253.6
811,20/10/2023 11:28:08,253.2
812,20/10/2023 11:28:09,252.9
813,20/10/2023 11:28:10,252.3
814,20/10/2023 11:28:11,252.1
815,20/10/2023 11:28:12,251.4
816,20/10/2023 11:28:13,251.4
817,20/10/2023 11:28:14,250.7
818,20/10/2023 11:28:15,250.5
819,20/10/2023 11:28:16,250
820,20/10/2023 11:28:17,249.6
821,20/10/2023 11:28:18,249.2
822,20/10/2023 11:28:19,248.6
823,20/10/2023 11:28:20,248.4
824,20/10/2023 11:28:21,247.7
825,20/10/2023 11:28:22,247.7
826,20/10/2023 11:28:23,247
827,20/10/2023 11:28:24,246.8
828,20/10/2023 11:28:25,246.3
829,20/10/2023 11:28:26,245.9
830,20/10/2023 11:28:27,245.6
831,20/10/2023 11:28:28,245
832,20/10/2023 11:28:29,244.8
833,20/10/2023 11:28:30,244.1
834,20/10/2023 11:28:31,244.1
835,20/10/2023 11:28:32,243.4
836,20/10/2023 11:28:33,243.2
837,20/10/2023 11:28:34,242.7
838,20/10/2023 11:28:35,242.3
839,20/10/2023 11:28:36,242
840,20/10/2023 11:28:37,241.4
841,20/10/2023 11:28:38,241.2
842,20/10/2023 11:28:39,240.5
843,20/10/2023 11:28:40,240.5
844,20/10/2023 11:28:41,240
845,20/10/2023 11:28:42,240
846,20/10/2023 11:28:43,239.2
847,20/10/2023 11:28:44,238.8
848,20/10/2023 11:28:45,238.5
849,20/10/2023 11:28:46,237.8
850,20/10/2023 11:28:47,237.6
851,20/10/2023 11:28:48,237
852,20/10/2023 11:28:49,237
853,20/10/2023 11:28:50,236.3
854,20/10/2023 11:28:51,236.1
855,20/10/2023 11:28:52,235.7
856,20/10/2023 11:28:53,235.3
857,20/10/2023 11:28:54,235
858,20/10/2023 11:28:55,234.4
859,20/10/2023 11:28:56,234.2
860,20/10/2023 11:28:57,233.5
861,20/10/2023 11:28:58,233.5
862,20/10/2023 11:28:59,232.9
863,20/10/2023 11:29:00,232.7
864,20/10/2023 11:29:01,232.2
865,20/10/2023 11:29:02,231.8
866,20/10/2023 11:29:03,231.5
867,20/10/2023 11:29:04,230.9
868,20/10/2023 11:29:05,230.7
869,20/10/2023 11:29:06,230.1
870,20/10/2023 11:29:07,230.1
871,20/10/2023 11:29:08,229.4
872,20/10/2023 11:29:09,229.3
873,20/10/2023 11:29:10,228.8
874,20/10/2023 11:29:11,228.4
875,20/10/2023 11:29:12,228.1
876,20/10/2023 11:29:13,227.5
877,20/10/2023 11:29:14,227.3
878,20/10/2023 11:29:15,226.7
879,20/10/2023 11:29:16,226.7
880,20/10/2023 11:29:17,226.1
881,20/10/2023 11:29:18,225.9
882,20/10/2023 11:29:19,225.4
883,20/10/2023 11:29:20,225.1
884,20/10/2023 11:29:21,224.8
885,20/10/2023 11:29:22,224.2
886,20/10/2023 11:29:23,224.1
887,20/10/2023 11:29:24,223.4
888,20/10/2023 11:29:25,223.4
889,20/10/2023 11:29:26,222.8
890,20/10/2023 11:29:27,222.6
891,20/10/2023 11:29:28,222.2
892,20/10/2023 11:29:29,221.8
893,20/10/2023 11:29:30,221.5
894,20/10/2023 11:29:31,221
895,20/10/2023 11:29:32,220.8
896,20/10/2023 11:29:33,220.2
897,20/10/2023 11:29:34,220.2
898,20/10/2023 11:29:35,219.6
899,20/10/2023 11:29:36,219.4
900,20/10/2023 11:29:37,219
901,20/10/2023 11:29:38,218.6
902,20/10/2023 11:29:39,218.4
903,20/10/2023 11:29:40,217.8
904,20/10/2023 11:29:41,217.6
905,20/10/2023 11:29:42,217
906,20/10/2023 11:29:43,217
907,20/10/2023 11:29:44,216.4
908,20/10/2023 11:29:45,216.2
909,20/10/2023 11:29:46,215.8
910,20/10/2023 11:29:47,215.5
911,20/10/2023 11:29:48,215.2
912,20/10/2023 11:29:49,214.6
913,20/10/2023 11:29:50,214.5
914,20/10/2023 11:29:51,213.9
915,20/10/2023 11:29:52,213.9
916,20/10/2023 11:29:53,213.3
917,20/10/2023 11:29:54,213.1
918,20/10/2023 11:29:55,212.7
919,20/10/2023 11:29:56,212.4
920,20/10/2023 11:29:57,212.1
921,20/10/2023 11:29:58,211.6
922,20/10/2023 11:29:59,211.4
923,20/10/2023 11:30:00,210.8
924,20/10/2023 11:30:01,210.8
925,20/10/2023 11:30:02,210.2
926,20/10/2023 11:30:03,210.1
927,20/10/2023 11:30:04,209.7
928,20/10/2023 11:30:05,209.4
929,20/10/2023 11:30:06,209.1
930,20/10/2023 11:30:07,208.6
931,20/10/2023 11:30:08,208.4
932,20/10/2023 11:30:09,207.8
933,20/10/2023 11:30:10,207.8
934,20/10/2023 11:30:11,207.3
935,20/10/2023 11:30:12,207.1
936,20/10/2023 11:30:13,206.7
937,20/10/2023 11:30:14,206.4
938,20/10/2023 11:30:15,206.1
939,20/10/2023 11:30:16,205.6
940,20/10/2023 11:30:17,205.5
941,20/10/2023 11:30:18,204.9
942,20/10/2023 11:30:19,204.9
943,20/10/2023 11:30:20,204.4
944,20/10/2023 11:30:21,204.2
945,20/10/2023 11:30:22,203.8
946,20/10/2023 11:30:23,203.5
947,20/10/2023 11:30:24,203.2
948,20/10/2023 11:30:25,202.7
949,20/10/2023 11:30:26,202.6
950,20/10/2023 11:30:27,202
951,20/10/2023 11:30:28,202
952,20/10/2023 11:30:29,201.5
953,20/10/2023 11:30:30,201.3
954,20/10/2023 11:30:31,201
955,20/10/2023 11:30:32,200.7
956,20/10/2023 11:30:33,200.4
957,20/10/2023 11:30:34,199.9
958,20/10/2023 11:30:35,199.9
959,20/10/2023 11:30:36,199.5
960,20/10/2023 11:30:37,199.5
961,20/10/2023 11:30:38,198.9
962,20/10/2023 11:30:39,198.7
963,20/10/2023 11:30:40,198.3
964,20/10/2023 11:30:41,198
965,20/10/2023 11:30:42,197.7
966,20/10/2023 11:30:43,197.2
967,20/10/2023 11:30:44,197
968,20/10/2023 11:30:45,196.5
969,20/10/2023 11:30:46,196.5
970,20/10/2023 11:30:47,196
971,20/10/2023 11:30:48,195.8
972,20/10/2023 11:30:49,195.5
973,20/10/2023 11:30:50,195.2
974,20/10/2023 11:30:51,195
975,20/10/2023 11:30:52,194.5
976,20/10/2023 11:30:53,194.3
977,20/10/2023 11:30:54,193.9
978,20/10/2023 11:30:55,193.8
979,20/10/2023 11:30:56,193.3
980,20/10/2023 11:30:57,193.1
981,20/10/2023 11:30:58,192.8
982,20/10/2023 11:30:59,192.5
983,20/10/2023 11:31:00,192.3
984,20/10/2023 11:31:01,192
985,20/10/2023 11:31:02,191.7
986,20/10/2023 11:31:03,191.3
987,20/10/2023 11:31:04,191.1
988,20/10/2023 11:31:05,190.6
989,20/10/2023 11:31:06,190.6
990,20/10/2023 11:31:07,190.1
991,20/10/2023 11:31:08,190
992,20/10/2023 11:31:09,189.7
993,20/10/2023 11:31:10,189.4
994,20/10/2023 11:31:11,189.1
995,20/10/2023 11:31:12,188.7
996,20/10/2023 11:31:13,188.5
997,20/10/2023 11:31:14,188
998,20/10/2023 11:31:15,188
999,20/10/2023 11:31:16,187.6
1000,20/10/2023 11:31:17,187.4
1001,20/10/2023 11:31:18,187.1
1002,20/10/2023 11:31:19,186.8
1003,20/10/2023 11:31:20,186.6
1004,20/10/2023 11:31:21,186.2
1005,20/10/2023 11:31:22,186
1006,20/10/2023 11:31:23,185.6
1007,20/10/2023 11:31:24,185.6
1008,20/10/2023 11:31:25,185.1
1009,20/10/2023 11:31:26,185
1010,20/10/2023 11:31:27,184.6
1011,20/10/2023 11:31:28,184.3
1012,20/10/2023 11:31:29,184.1
1013,20/10/2023 11:31:30,183.7
1014,20/10/2023 11:31:31,183.6
1015,20/10/2023 11:31:32,183.1
1016,20/10/2023 11:31:33,183.1
1017,20/10/2023 11:31:34,182.7
1018,20/10/2023 11:31:35,182.5
1019,20/10/2023 11:31:36,182.2
1020,20/10/2023 11:31:37,182
1021,20/10/2023 11:31:38,181.8
1022,20/10/2023 11:31:39,181.3
1023,20/10/2023 11:31:40,181.2
1024,20/10/2023 11:31:41,180.8
1025,20/10/2023 11:31:42,180.7
1026,20/10/2023 11:31:43,180.3
1027,20/10/2023 11:31:44,180.1
1028,20/10/2023 11:31:45,179.8
1029,20/10/2023 11:31:46,179.5
1030,20/10/2023 11:31:47,179.4
1031,20/10/2023 11:31:48,179
1032,20/10/2023 11:31:49,178.9
1033,20/10/2023 11:31:50,178.5
1034,20/10/2023 11:31:51,178.4
1035,20/10/2023 11:31:52,178
1036,20/10/2023 11:31:53,177.8
1037,20/10/2023 11:31:54,177.4
1038,20/10/2023 11:31:55,177.3
1039,20/10/2023 11:31:56,177
1040,20/10/2023 11:31:57,176.9
1041,20/10/2023 11:31:58,176.5
1042,20/10/2023 11:31:59,176.2
1043,20/10/2023 11:32:00,176
1044,20/10/2023 11:32:01,175.7
1045,20/10/2023 11:32:02,175.5
1046,20/10/2023 11:32:03,175.2
1047,20/10/2023 11:32:04,175.2
1048,20/10/2023 11:32:05,174.7
1049,20/10/2023 11:32:06,174.6
1050,20/10/2023 11:32:07,174.2
1051,20/10/2023 11:32:08,174
1052,20/10/2023 11:32:09,173.8
1053,20/10/2023 11:32:10,173.6
1054,20/10/2023 11:32:11,173.3
1055,20/10/2023 11:32:12,172.9
1056,20/10/2023 11:32:13,172.8
1057,20/10/2023 11:32:14,172.4
1058,20/10/2023 11:32:15,172.4
1059,20/10/2023 11:32:16,172
1060,20/10/2023 11:32:17,171.9
1061,20/10/2023 11:32:18,171.5
1062,20/10/2023 11:32:19,171.3
1063,20/10/2023 11:32:20,171.2
1064,20/10/2023 11:32:21,170.8
1065,20/10/2023 11:32:22,170.7
1066,20/10/2023 11:32:23,170.3
1067,20/10/2023 11:32:24,170.2
1068,20/10/2023 11:32:25,169.8
1069,20/10/2023 11:32:26,169.7
1070,20/10/2023 11:32:27,169.5
1071,20/10/2023 11:32:28,169.4
1072,20/10/2023 11:32:29,169.1
1073,20/10/2023 11:32:30,168.8
1074,20/10/2023 11:32:31,168.6
1075,20/10/2023 11:32:32,168.2
1076,20/10/2023 11:32:33,168.1
1077,20/10/2023 11:32:34,167.7
1078,20/10/2023 11:32:35,167.7
1079,20/10/2023 11:32:36,167.3
1080,20/10/2023 11:32:37,167.2
1081,20/10/2023 11:32:38,166.9
1082,20/10/2023 11:32:39,166.7
1083,20/10/2023 11:32:40,166.5
1084,20/10/2023 11:32:41,166.1
1085,20/10/2023 11:32:42,166
1086,20/10/2023 11:32:43,165.6
1087,20/10/2023 11:32:44,165.6
1088,20/10/2023 11:32:45,165.3
1089,20/10/2023 11:32:46,165.1
1090,20/10/2023 11:32:47,164.9
1091,20/10/2023 11:32:48,164.7
1092,20/10/2023 11:32:49,164.5
1093,20/10/2023 11:32:50,164.1
1094,20/10/2023 11:32:51,164
1095,20/10/2023 11:32:52,163.7
1096,20/10/2023 11:32:53,163.6
1097,20/10/2023 11:32:54,163.2
1098,20/10/2023 11:32:55,163.1
1099,20/10/2023 11:32:56,162.8
1100,20/10/2023 11:32:57,162.6
1101,20/10/2023 11:32:58,162.5
1102,20/10/2023 11:32:59,162.2
1103,20/10/2023 11:33:00,162.1
1104,20/10/2023 11:33:01,161.8
1105,20/10/2023 11:33:02,161.6
1106,20/10/2023 11:33:03,161.3
1107,20/10/2023 11:33:04,161.2
1108,20/10/2023 11:33:05,160.8
1109,20/10/2023 11:33:06,160.7
1110,20/10/2023 11:33:07,160.5
1111,20/10/2023 11:33:08,160.3
1112,20/10/2023 11:33:09,160.1
1113,20/10/2023 11:33:10,159.9
1114,20/10/2023 11:33:11,159.7
1115,20/10/2023 11:33:12,159.4
1116,20/10/2023 11:33:13,159.3
1117,20/10/2023 11:33:14,158.9
1118,20/10/2023 11:33:15,158.9
1119,20/10/2023 11:33:16,158.5
1120,20/10/2023 11:33:17,158.4
1121,20/10/2023 11:33:18,158.2
1122,20/10/2023 11:33:19,158
1123,20/10/2023 11:33:20,157.8
1124,20/10/2023 11:33:21,157.5
1125,20/10/2023 11:33:22,157.4
1126,20/10/2023 11:33:23,157
1127,20/10/2023 11:33:24,157
1128,20/10/2023 11:33:25,156.7
1129,20/10/2023 11:33:26,156.6
1130,20/10/2023 11:33:27,156.3
1131,20/10/2023 11:33:28,156.1
1132,20/10/2023 11:33:29,156
1133,20/10/2023 11:33:30,155.7
1134,20/10/2023 11:33:31,155.6
1135,20/10/2023 11:33:32,155.3
1136,20/10/2023 11:33:33,155.2
1137,20/10/2023 11:33:34,154.9
1138,20/10/2023 11:33:35,154.8
1139,20/10/2023 11:33:36,154.5
1140,20/10/2023 11:33:37,154.3
1141,20/10/2023 11:33:38,154.2
1142,20/10/2023 11:33:39,154
1143,20/10/2023 11:33:40,153.8
1144,20/10/2023 11:33:41,153.6
1145,20/10/2023 11:33:42,153.4
1146,20/10/2023 11:33:43,153
1147,20/10/2023 11:33:44,153
1148,20/10/2023 11:33:45,152.6
1149,20/10/2023 11:33:46,152.6
1150,20/10/2023 11:33:47,152.3
1151,20/10/2023 11:33:48,152.2
1152,20/10/2023 11:33:49,151.9
1153,20/10/2023 11:33:50,151.7
1154,20/10/2023 11:33:51,151.6
1155,20/10/2023 11:33:52,151.3
1156,20/10/2023 11:33:53,151.2
1157,20/10/2023 11:33:54,150.9
1158,20/10/2023 11:33:55,150.8
1159,20/10/2023 11:33:56,150.5
1160,20/10/2023 11:33:57,150.4
1161,20/10/2023 11:33:58,150.2
1162,20/10/2023 11:33:59,150
1163,20/10/2023 11:34:00,149.9
1164,20/10/2023 11:34:01,149.6
1165,20/10/2023 11:34:02,149.5
1166,20/10/2023 11:34:03,149.2
1167,20/10/2023 11:34:04,149.1
1168,20/10/2023 11:34:05,148.8
1169,20/10/2023 11:34:06,148.8
1170,20/10/2023 11:34:07,148.4
1171,20/10/2023 11:34:08,148.3
1172,20/10/2023 11:34:09,148.1
1173,20/10/2023 11:34:10,148
1174,20/10/2023 11:34:11,147.8
1175,20/10/2023 11:34:12,147.6
1176,20/10/2023 11:34:13,147.4
1177,20/10/2023 11:34:14,147.1
1178,20/10/2023 11:34:15,147.1
1179,20/10/2023 11:34:16,146.7
1180,20/10/2023 11:34:17,146.7
1181,20/10/2023 11:34:18,146.4
1182,20/10/2023 11:34:19,146.3
1183,20/10/2023 11:34:20,146.2
1184,20/10/2023 11:34:21,146.1
1185,20/10/2023 11:34:22,146
1186,20/10/2023 11:34:23,145.6
1187,20/10/2023 11:34:24,145.4
1188,20/10/2023 11:34:25,145.2
1189,20/10/2023 11:34:26,145
1190,20/10/2023 11:34:27,144.8
1191,20/10/2023 11:34:28,144.6
1192,20/10/2023 11:34:29,144.5
1193,20/10/2023 11:34:30,144.3
1194,20/10/2023 11:34:31,144.1
1195,20/10/2023 11:34:32,143.9
1196,20/10/2023 11:34:33,143.8
1197,20/10/2023 11:34:34,143.5
1198,20/10/2023 11:34:35,143.4
1199,20/10/2023 11:34:36,143.2
1200,20/10/2023 11:34:37,143.1
1201,20/10/2023 11:34:38,142.8
1202,20/10/2023 11:34:39,142.7
1203,20/10/2023 11:34:40,142.5
1204,20/10/2023 11:34:41,142.3
1205,20/10/2023 11:34:42,142.2
1206,20/10/2023 11:34:43,142
1207,20/10/2023 11:34:44,141.9
1208,20/10/2023 11:34:45,141.6
1209,20/10/2023 11:34:46,141.5
1210,20/10/2023 11:34:47,141.3
1211,20/10/2023 11:34:48,141.2
1212,20/10/2023 11:34:49,140.9
1213,20/10/2023 11:34:50,140.8
1214,20/10/2023 11:34:51,140.6
1215,20/10/2023 11:34:52,140.4
1216,20/10/2023 11:34:53,140.3
1217,20/10/2023 11:34:54,140.1
1218,20/10/2023 11:34:55,140
1219,20/10/2023 11:34:56,139.7
1220,20/10/2023 11:34:57,139.6
1221,20/10/2023 11:34:58,139.4
1222,20/10/2023 11:34:59,139.4
1223,20/10/2023 11:35:00,139
1224,20/10/2023 11:35:01,139
1225,20/10/2023 11:35:02,138.7
1226,20/10/2023 11:35:03,138.6
1227,20/10/2023 11:35:04,138.5
1228,20/10/2023 11:35:05,138.2
1229,20/10/2023 11:35:06,138.1
1230,20/10/2023 11:35:07,137.9
1231,20/10/2023 11:35:08,137.8
1232,20/10/2023 11:35:09,137.5
1233,20/10/2023 11:35:10,137.5
1234,20/10/2023 11:35:11,137.3
1235,20/10/2023 11:35:12,137.2
1236,20/10/2023 11:35:13,137
1237,20/10/2023 11:35:14,136.9
1238,20/10/2023 11:35:15,136.6
1239,20/10/2023 11:35:16,136.5
1240,20/10/2023 11:35:17,136.3
1241,20/10/2023 11:35:18,136.1
1242,20/10/2023 11:35:19,136
1243,20/10/2023 11:35:20,135.7
1244,20/10/2023 11:35:21,135.7
1245,20/10/2023 11:35:22,135.4
1246,20/10/2023 11:35:23,135.4
1247,20/10/2023 11:35:24,135.2
1248,20/10/2023 11:35:25,135
1249,20/10/2023 11:35:26,134.9
1250,20/10/2023 11:35:27,134.7
1251,20/10/2023 11:35:28,134.6
1252,20/10/2023 11:35:29,134.4
1253,20/10/2023 11:35:30,134.3
1254,20/10/2023 11:35:31,134
1255,20/10/2023 11:35:32,133.9
1256,20/10/2023 11:35:33,133.8
1257,20/10/2023 11:35:34,133.7
1258,20/10/2023 11:35:35,133.5
1259,20/10/2023 11:35:36,133.4
1260,20/10/2023 11:35:37,133.1
1261,20/10/2023 11:35:38,133
1262,20/10/2023 11:35:39,132.9
1263,20/10/2023 11:35:40,132.6
1264,20/10/2023 11:35:41,132.6
1265,20/10/2023 11:35:42,132.4
1266,20/10/2023 11:35:43,132.3
1267,20/10/2023 11:35:44,132.1
1268,20/10/2023 11:35:45,132
1269,20/10/2023 11:35:46,131.8
1270,20/10/2023 11:35:47,131.6
1271,20/10/2023 11:35:48,131.5
1272,20/10/2023 11:35:49,131.3
1273,20/10/2023 11:35:50,131.2
1274,20/10/2023 11:35:51,131
1275,20/10/2023 11:35:52,130.9
1276,20/10/2023 11:35:53,130.7
1277,20/10/2023 11:35:54,130.6
1278,20/10/2023 11:35:55,130.3
1279,20/10/2023 11:35:56,130.3
1280,20/10/2023 11:35:57,130.2
1281,20/10/2023 11:35:58,130
1282,20/10/2023 11:35:59,129.9
1283,20/10/2023 11:36:00,129.8
1284,20/10/2023 11:36:01,129.5
1285,20/10/2023 11:36:02,129.4
1286,20/10/2023 11:36:03,129.2
1287,20/10/2023 11:36:04,129.1
1288,20/10/2023 11:36:05,129
1289,20/10/2023 11:36:06,128.7
1290,20/10/2023 11:36:07,128.7
1291,20/10/2023 11:36:08,128.5
1292,20/10/2023 11:36:09,128.5
1293,20/10/2023 11:36:10,128.3
1294,20/10/2023 11:36:11,128.2
1295,20/10/2023 11:36:12,127.9
1296,20/10/2023 11:36:13,127.9
1297,20/10/2023 11:36:14,127.6
1298,20/10/2023 11:36:15,127.5
1299,20/10/2023 11:36:16,127.4
1300,20/10/2023 11:36:17,127.2
1301,20/10/2023 11:36:18,127.1
1302,20/10/2023 11:36:19,126.9
1303,20/10/2023 11:36:20,126.9
1304,20/10/2023 11:36:21,126.6
1305,20/10/2023 11:36:22,126.6
1306,20/10/2023 11:36:23,126.4
1307,20/10/2023 11:36:24,126.3
1308,20/10/2023 11:36:25,126.1
1309,20/10/2023 11:36:26,126.1
1310,20/10/2023 11:36:27,125.8
1311,20/10/2023 11:36:28,125.7
1312,20/10/2023 11:36:29,125.6
1313,20/10/2023 11:36:30,125.4
1314,20/10/2023 11:36:31,125.3
1315,20/10/2023 11:36:32,125.1
1316,20/10/2023 11:36:33,125
1317,20/10/2023 11:36:34,124.8
1318,20/10/2023 11:36:35,124.7
1319,20/10/2023 11:36:36,124.6
1320,20/10/2023 11:36:37,124.5
1321,20/10/2023 11:36:38,124.3
1322,20/10/2023 11:36:39,124.2
1323,20/10/2023 11:36:40,124
1324,20/10/2023 11:36:41,123.9
1325,20/10/2023 11:36:42,123.8
1326,20/10/2023 11:36:43,123.6
1327,20/10/2023 11:36:44,123.5
1328,20/10/2023 11:36:45,123.3
1329,20/10/2023 11:36:46,123.3
1330,20/10/2023 11:36:47,123.1
1331,20/10/2023 11:36:48,123
1332,20/10/2023 11:36:49,122.9
1333,20/10/2023 11:36:50,122.8
1334,20/10/2023 11:36:51,122.6
1335,20/10/2023 11:36:52,122.4
1336,20/10/2023 11:36:53,122.3
1337,20/10/2023 11:36:54,122.1
1338,20/10/2023 11:36:55,122.1
1339,20/10/2023 11:36:56,121.8
1340,20/10/2023 11:36:57,121.8
1341,20/10/2023 11:36:58,121.6
1342,20/10/2023 11:36:59,121.5
1343,20/10/2023 11:37:00,121.4
1344,20/10/2023 11:37:01,121.2
1345,20/10/2023 11:37:02,121.1
1346,20/10/2023 11:37:03,120.9
1347,20/10/2023 11:37:04,120.9
1348,20/10/2023 11:37:05,120.7
1349,20/10/2023 11:37:06,120.7
1350,20/10/2023 11:37:07,120.4
1351,20/10/2023 11:37:08,120.4
1352,20/10/2023 11:37:09,120.2
1353,20/10/2023 11:37:10,120.1
1354,20/10/2023 11:37:11,120
1355,20/10/2023 11:37:12,119.8
1356,20/10/2023 11:37:13,119.7
1357,20/10/2023 11:37:14,119.6
1358,20/10/2023 11:37:15,119.5
1359,20/10/2023 11:37:16,119.3
1360,20/10/2023 11:37:17,119.2
1361,20/10/2023 11:37:18,119.1
1362,20/10/2023 11:37:19,119
1363,20/10/2023 11:37:20,118.9
1364,20/10/2023 11:37:21,118.8
1365,20/10/2023 11:37:22,118.6
1366,20/10/2023 11:37:23,118.4
1367,20/10/2023 11:37:24,118.4
1368,20/10/2023 11:37:25,118.2
1369,20/10/2023 11:37:26,118.1
1370,20/10/2023 11:37:27,117.9
1371,20/10/2023 11:37:28,117.9
1372,20/10/2023 11:37:29,117.7
1373,20/10/2023 11:37:30,117.6
1374,20/10/2023 11:37:31,117.5
1375,20/10/2023 11:37:32,117.3
1376,20/10/2023 11:37:33,117.3
1377,20/10/2023 11:37:34,117.1
1378,20/10/2023 11:37:35,117
1379,20/10/2023 11:37:36,116.8
1380,20/10/2023 11:37:37,116.8
1381,20/10/2023 11:37:38,116.6
1382,20/10/2023 11:37:39,116.5
1383,20/10/2023 11:37:40,116.4
1384,20/10/2023 11:37:41,116.3
1385,20/10/2023 11:37:42,116.2
1386,20/10/2023 11:37:43,116.1
1387,20/10/2023 11:37:44,115.9
1388,20/10/2023 11:37:45,115.7
1389,20/10/2023 11:37:46,115.7
1390,20/10/2023 11:37:47,115.5
1391,20/10/2023 11:37:48,115.5
1392,20/10/2023 11:37:49,115.3
1393,20/10/2023 11:37:50,115.2
1394,20/10/2023 11:37:51,115.1
1395,20/10/2023 11:37:52,115
1396,20/10/2023 11:37:53,114.9
1397,20/10/2023 11:37:54,114.7
1398,20/10/2023 11:37:55,114.6
1399,20/10/2023 11:37:56,114.5
1400,20/10/2023 11:37:57,114.4
1401,20/10/2023 11:37:58,114.2
1402,20/10/2023 11:37:59,114.2
1403,20/10/2023 11:38:00,114
1404,20/10/2023 11:38:01,114
1405,20/10/2023 11:38:02,113.9
1406,20/10/2023 11:38:03,113.8
1407,20/10/2023 11:38:04,113.7
1408,20/10/2023 11:38:05,113.4
1409,20/10/2023 11:38:06,113.3
1410,20/10/2023 11:38:07,113.1
1411,20/10/2023 11:38:08,113.1
1412,20/10/2023 11:38:09,113
1413,20/10/2023 11:38:10,112.9
1414,20/10/2023 11:38:11,112.7
1415,20/10/2023 11:38:12,112.7
1416,20/10/2023 11:38:13,112.5
1417,20/10/2023 11:38:14,112.4
1418,20/10/2023 11:38:15,112.3
1419,20/10/2023 11:38:16,112.1
1420,20/10/2023 11:38:17,112.1
1421,20/10/2023 11:38:18,112
1422,20/10/2023 11:38:19,111.9
1423,20/10/2023 11:38:20,111.8
1424,20/10/2023 11:38:21,111.7
1425,20/10/2023 11:38:22,111.5
1426,20/10/2023 11:38:23,111.4
1427,20/10/2023 11:38:24,111.3
1428,20/10/2023 11:38:25,111.2
1429,20/10/2023 11:38:26,111.1
1430,20/10/2023 11:38:27,111
1431,20/10/2023 11:38:28,110.9
1432,20/10/2023 11:38:29,110.8
1433,20/10/2023 11:38:30,110.6
1434,20/10/2023 11:38:31,110.4
1435,20/10/2023 11:38:32,110.4
1436,20/10/2023 11:38:33,110.3
1437,20/10/2023 11:38:34,110.2
1438,20/10/2023 11:38:35,110.1
1439,20/10/2023 11:38:36,110
1440,20/10/2023 11:38:37,109.8
1441,20/10/2023 11:38:38,109.8
1442,20/10/2023 11:38:39,109.6
1443,20/10/2023 11:38:40,109.6
1444,20/10/2023 11:38:41,109.4
1445,20/10/2023 11:38:42,109.3
1446,20/10/2023 11:38:43,109.2
1447,20/10/2023 11:38:44,109.1
1448,20/10/2023 11:38:45,109
1449,20/10/2023 11:38:46,108.9
1450,20/10/2023 11:38:47,108.8
1451,20/10/2023 11:38:48,108.6
1452,20/10/2023 11:38:49,108.6
1453,20/10/2023 11:38:50,108.4
1454,20/10/2023 11:38:51,108.4
1455,20/10/2023 11:38:52,108.2
1456,20/10/2023 11:38:53,108.1
1457,20/10/2023 11:38:54,108.1
1458,20/10/2023 11:38:55,107.9
1459,20/10/2023 11:38:56,107.9
1460,20/10/2023 11:38:57,107.8
